timestamp,respondent_id,gender,age_range,highest_qualification,total_teaching_exp,cbc_experience_years,primary_pathway,school_type,school_location,largest_class_size,subjects_taught_count,conf_B1,conf_B2,conf_B3,conf_B4,conf_B5,conf_B6,conf_B7,digi_C1a,digi_C1b,digi_C1c,digi_C1d,digi_C2a,digi_C2b,digi_C2c,digi_C2d,digi_C2e,res_D1,res_D2,res_D3,res_D4,res_D5,res_D6,train_attended,train_E2,train_E3,train_E4,train_E5,train_E6,train_E7,overall_readiness,top_challenge_1,top_challenge_2,most_needed_support,additional_comments
2025-01-02 19:32:22,RESP_T00085,Female,40-49,Diploma,2-5 years,First year,Social Sciences,Public County,Rural,20-29,2,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,2,3,3,3,3,2,3,Yes,2.0,2.0,2.0,2.0,2.0,2.0,2,Resources,Digital Tools,Better ICT equipment,Overwhelmed with workload
2025-01-21 08:14:40,RESP_T00086,Female,40-49,PGDE,6-10 years,2-3 years,Social Sciences,Public County,Rural,30-39,4+,4,4,4,4,3,4,4,2,2,1,2,2,2,2,2,3,3,1,2,2,3,2,Yes,3.0,4.0,3.0,3.0,3.0,3.0,3,Workload,Digital Tools,Administrative support,Need more practical support
2025-01-16 14:08:34,RESP_T00087,Female,50-59,Diploma,16-20 years,2-3 years,STEM,Public County,Urban,50-59,3,3,3,3,3,3,3,3,4,4,4,5,3,3,3,3,3,3,2,3,3,3,3,Yes,3.0,3.0,3.0,4.0,4.0,4.0,3,Resources,Workload,Practical training,Need more practical support
2025-01-20 12:42:33,RESP_T00088,Female,30-39,B.Ed,2-5 years,First year,Social Sciences,Public County,Urban,40-49,2,3,3,3,2,3,3,3,4,2,3,3,3,3,3,4,4,1,2,3,2,2,2,No,,,,,,,3,Workload,Digital Tools,Parent education,Very difficult without proper resources
2025-01-22 02:45:24,RESP_T00089,Female,20-29,Diploma,11-15 years,More than 5 years,STEM,Public County,Peri-urban,50-59,2,4,4,4,3,4,4,4,4,3,3,3,3,2,3,3,3,2,2,2,2,3,3,Yes,4.0,4.0,4.0,4.0,4.0,4.0,4,Resources,Workload,Smaller classes,Need more practical support
2025-01-29 05:44:45,RESP_T00090,Male,20-29,B.Ed,Less than 2 years,4-5 years,STEM,Public Day,Urban,40-49,2,4,4,4,4,5,4,4,4,4,4,4,3,4,3,3,3,1,2,2,2,1,2,Yes,2.0,2.0,3.0,2.0,3.0,2.0,3,Training,Class Size,Administrative support,Need more practical support
2025-01-11 08:17:28,RESP_T00091,Male,50-59,Diploma,6-10 years,4-5 years,Arts & Sports,Private,Peri-urban,30-39,2,3,3,4,3,3,3,3,5,5,5,4,4,4,5,4,4,5,4,4,5,4,4,No,,,,,,,3,Training,Workload,Smaller classes,Need more practical support
2025-01-29 14:50:07,RESP_T00092,Male,40-49,Diploma,16-20 years,First year,STEM,Public County,Urban,30-39,1,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,Yes,4.0,3.0,3.0,3.0,3.0,3.0,3,Training,Resources,Practical training,Need more practical support
2025-01-09 09:33:27,RESP_T00093,Female,40-49,B.Ed,6-10 years,First year,Social Sciences,Public County,Peri-urban,30-39,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,3,2,2,3,2,2,Yes,2.0,2.0,2.0,2.0,2.0,2.0,2,Resources,Class Size,Administrative support,Need more practical support
2025-01-26 01:43:29,RESP_T00094,Male,30-39,Diploma,11-15 years,2-3 years,Arts & Sports,Public Day,Urban,50-59,1,2,2,3,2,2,2,2,5,5,4,4,3,4,4,3,4,3,3,2,3,2,3,Yes,2.0,2.0,2.0,2.0,3.0,3.0,3,Resources,Training,Practical training,Need more practical support
2025-01-17 03:09:10,RESP_T00095,Female,30-39,Diploma,2-5 years,First year,STEM,Public County,Rural,50-59,2,3,2,2,3,3,2,3,3,3,3,4,2,3,3,3,3,3,2,3,2,2,3,Yes,5.0,4.0,4.0,5.0,5.0,4.0,3,Resources,Workload,Administrative support,Need more practical support
2025-01-04 16:34:01,RESP_T00096,Female,20-29,Diploma,11-15 years,More than 5 years,Arts & Sports,Public County,Urban,30-39,2,2,3,3,3,3,3,3,1,2,1,1,1,2,1,1,1,4,4,4,4,3,4,Yes,3.0,2.0,2.0,2.0,2.0,2.0,2,Resources,Training,Practical training,Need more practical support
2025-01-28 15:29:43,RESP_T00097,Female,60+,Diploma,Less than 2 years,First year,Arts & Sports,Public County,Urban,30-39,4+,3,3,3,3,3,3,3,2,3,4,3,3,2,3,3,3,4,5,4,3,4,3,Yes,3.0,4.0,4.0,3.0,3.0,3.0,3,Workload,Resources,More planning time,Need more practical support
2025-01-11 12:28:56,RESP_T00098,Female,40-49,Diploma,16-20 years,2-3 years,Social Sciences,Public Day,Urban,50-59,3,4,4,4,4,4,4,4,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,Yes,5.0,4.0,3.0,5.0,4.0,5.0,4,Resources,Class Size,Administrative support,Overwhelmed with workload
2025-01-23 16:13:07,RESP_T00099,Female,50-59,Diploma,2-5 years,2-3 years,STEM,Public County,Urban,50-59,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,1,Yes,5.0,4.0,4.0,4.0,3.0,4.0,3,Workload,Resources,Better ICT equipment,Very difficult without proper resources
2025-01-28 09:25:09,RESP_T00100,Male,30-39,M.Ed,16-20 years,2-3 years,STEM,Public Day,Urban,50-59,1,3,3,3,2,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,3,3,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Digital Tools,Better ICT equipment,Overwhelmed with workload
2025-01-20 08:16:55,RESP_T00101,Female,40-49,Diploma,6-10 years,First year,Social Sciences,Public Day,Rural,40-49,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,2,2,2,3,3,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Training,Administrative support,Overwhelmed with workload
2025-01-06 17:56:16,RESP_T00102,Female,40-49,B.Ed,11-15 years,2-3 years,STEM,Public County,Rural,30-39,2,4,4,3,4,4,4,4,2,2,1,2,1,2,2,2,2,4,3,3,4,3,4,No,,,,,,,3,Training,Workload,Better ICT equipment,Overwhelmed with workload
2025-01-19 04:50:58,RESP_T00103,Female,30-39,Diploma,6-10 years,First year,STEM,Public Day,Rural,60+,2,4,4,4,4,4,4,4,2,2,2,2,2,2,3,2,2,3,2,3,3,4,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Training,Smaller classes,Overwhelmed with workload
2025-01-04 16:59:00,RESP_T00104,Female,50-59,Diploma,More than 20 years,4-5 years,Arts & Sports,Public Day,Rural,50-59,3,4,4,4,4,4,4,4,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,Yes,3.0,3.0,3.0,3.0,3.0,3.0,2,Digital Tools,Training,Smaller classes,Overwhelmed with workload
2025-01-01 07:30:13,RESP_T00105,Male,50-59,M.Ed,2-5 years,First year,STEM,Public County,Rural,40-49,2,3,4,3,4,3,3,3,2,2,3,2,2,2,2,2,3,2,2,2,3,2,3,Yes,3.0,2.0,3.0,3.0,3.0,3.0,3,Workload,Resources,Better ICT equipment,Very difficult without proper resources
2025-01-18 03:41:37,RESP_T00106,Male,50-59,Diploma,2-5 years,More than 5 years,Social Sciences,Public County,Rural,50-59,2,4,4,4,5,4,4,4,3,3,3,2,3,2,3,2,2,2,2,3,3,2,3,Yes,2.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Workload,More planning time,Overwhelmed with workload
2025-01-20 18:47:40,RESP_T00107,Female,40-49,M.Ed,6-10 years,4-5 years,STEM,Public National,Rural,50-59,2,3,3,4,3,4,4,3,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,No,,,,,,,2,Workload,Class Size,Administrative support,Overwhelmed with workload
2025-01-22 14:27:46,RESP_T00108,Male,30-39,Diploma,Less than 2 years,First year,Social Sciences,Public County,Rural,30-39,4+,3,3,4,3,3,3,4,1,1,1,1,2,1,1,1,1,4,4,4,4,4,3,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3,Resources,Workload,Administrative support,Overwhelmed with workload
2025-01-11 12:12:12,RESP_T00109,Female,30-39,B.Ed,2-5 years,4-5 years,Arts & Sports,Public County,Peri-urban,40-49,4+,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,4,2,2,1,2,2,1,No,,,,,,,3,Training,Resources,Administrative support,Overwhelmed with workload
2025-01-21 08:07:01,RESP_T00110,Female,60+,B.Ed,More than 20 years,First year,STEM,Public County,Urban,30-39,2,4,3,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,3,Yes,4.0,3.0,3.0,4.0,3.0,4.0,3,Resources,Workload,Parent education,Overwhelmed with workload
2025-01-21 07:07:14,RESP_T00111,Male,20-29,PGDE,More than 20 years,More than 5 years,STEM,Public County,Urban,30-39,2,3,4,3,3,4,3,3,2,2,2,1,2,2,1,2,2,4,4,4,4,4,4,No,,,,,,,3,Resources,Training,Better ICT equipment,Very difficult without proper resources
2025-01-04 04:16:15,RESP_T00112,Female,40-49,B.Ed,6-10 years,2-3 years,Social Sciences,Public Day,Rural,50-59,2,3,2,3,2,2,3,2,2,3,2,3,2,2,2,3,2,3,2,4,3,3,3,Yes,3.0,3.0,3.0,2.0,3.0,4.0,3,Resources,Digital Tools,Administrative support,Overwhelmed with workload
2025-01-09 04:48:05,RESP_T00113,Male,40-49,B.Ed,More than 20 years,2-3 years,Social Sciences,Public County,Urban,30-39,1,2,2,3,2,3,3,2,3,3,4,3,2,3,3,2,3,2,2,2,2,2,2,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3,Resources,Training,Better ICT equipment,Overwhelmed with workload
2025-01-30 14:00:07,RESP_T00114,Female,40-49,Diploma,6-10 years,2-3 years,Social Sciences,Public County,Peri-urban,50-59,2,4,3,3,3,4,4,4,3,4,3,3,2,3,3,2,3,4,3,3,3,3,4,Yes,4.0,4.0,4.0,4.0,4.0,5.0,4,Training,Workload,More planning time,Need more practical support
2025-01-28 09:25:15,RESP_T00115,Female,60+,Diploma,2-5 years,First year,STEM,Public County,Peri-urban,60+,2,2,2,2,2,2,2,2,4,5,5,5,4,4,4,4,4,2,2,2,3,2,2,Yes,2.0,2.0,2.0,2.0,1.0,2.0,3,Workload,Digital Tools,Smaller classes,Very difficult without proper resources
2025-01-25 08:19:38,RESP_T00116,Female,30-39,M.Ed,11-15 years,More than 5 years,STEM,Public County,Urban,20-29,1,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,4,4,3,4,5,5,Yes,3.0,3.0,3.0,2.0,3.0,3.0,3,Resources,Workload,Administrative support,Very difficult without proper resources
2025-01-18 19:11:28,RESP_T00117,Male,30-39,Diploma,11-15 years,First year,Arts & Sports,Public County,Urban,40-49,1,3,3,3,3,3,3,4,3,3,1,2,2,2,3,3,3,3,2,1,3,3,3,Yes,4.0,3.0,3.0,3.0,2.0,3.0,3,Resources,Digital Tools,Better ICT equipment,Overwhelmed with workload
2025-01-07 13:54:49,RESP_T00118,Female,20-29,Diploma,More than 20 years,2-3 years,Arts & Sports,Public County,Rural,50-59,2,3,4,4,4,3,3,3,2,1,2,1,2,2,2,1,2,3,4,4,4,3,4,Yes,3.0,3.0,3.0,4.0,4.0,4.0,3,Workload,Digital Tools,Administrative support,Very difficult without proper resources
2025-01-09 10:44:22,RESP_T00119,Female,30-39,B.Ed,2-5 years,2-3 years,Social Sciences,Public County,Rural,50-59,3,3,3,4,3,3,3,3,2,3,2,2,3,3,3,3,3,1,1,1,1,2,1,No,,,,,,,3,Workload,Training,Administrative support,Very difficult without proper resources
2025-01-20 12:59:26,RESP_T00120,Female,30-39,Diploma,11-15 years,More than 5 years,Arts & Sports,Public Day,Urban,50-59,2,3,3,3,3,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,Yes,4.0,5.0,4.0,4.0,5.0,4.0,3,Workload,Class Size,More planning time,Need more practical support
2025-01-30 04:01:28,RESP_T00121,Female,30-39,M.Ed,Less than 2 years,First year,Social Sciences,Public Day,Rural,40-49,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,Yes,4.0,3.0,3.0,4.0,2.0,4.0,2,Training,Digital Tools,Better ICT equipment,Very difficult without proper resources
2025-01-28 19:35:10,RESP_T00122,Male,50-59,B.Ed,2-5 years,2-3 years,Social Sciences,Public County,Rural,40-49,2,3,3,3,3,3,2,3,1,1,2,2,1,1,2,2,2,2,3,2,2,3,2,No,,,,,,,2,Workload,Resources,More planning time,Need more practical support
2025-01-02 09:24:30,RESP_T00123,Male,50-59,B.Ed,Less than 2 years,2-3 years,STEM,Public Day,Urban,40-49,2,4,4,3,3,3,3,3,2,2,2,1,3,2,1,1,2,1,2,2,2,1,2,No,,,,,,,2,Workload,Policy Confusion,Smaller classes,Very difficult without proper resources
2025-01-14 19:29:32,RESP_T00124,Male,30-39,PGDE,More than 20 years,4-5 years,Social Sciences,Public Day,Urban,60+,2,4,4,4,4,4,4,5,3,3,3,3,3,2,4,3,3,2,3,2,3,2,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Workload,Training,Parent education,Need more practical support
2025-01-30 18:16:42,RESP_T00125,Female,30-39,Diploma,16-20 years,First year,Social Sciences,Public County,Rural,40-49,2,3,2,3,4,2,3,3,2,1,1,2,2,2,2,2,1,4,4,3,3,4,3,Yes,2.0,1.0,1.0,1.0,2.0,1.0,2,Workload,Training,Practical training,Very difficult without proper resources
2025-01-10 05:14:43,RESP_T00126,Male,50-59,Diploma,16-20 years,First year,STEM,Private,Urban,60+,1,3,4,3,4,3,3,3,3,4,4,4,4,3,3,3,3,5,5,5,4,5,5,Yes,3.0,3.0,4.0,4.0,4.0,3.0,4,Digital Tools,Workload,Parent education,Overwhelmed with workload
2025-01-26 20:25:28,RESP_T00127,Male,20-29,B.Ed,6-10 years,First year,Social Sciences,Public Day,Peri-urban,30-39,2,4,3,3,3,3,2,3,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,Yes,3.0,2.0,2.0,3.0,3.0,3.0,3,Workload,Training,Practical training,Need more practical support
2025-01-06 15:23:52,RESP_T00128,Female,20-29,Diploma,6-10 years,4-5 years,Social Sciences,Public County,Rural,60+,2,3,4,4,4,4,4,4,3,3,2,4,3,3,2,3,2,3,3,3,3,3,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Workload,Practical training,Overwhelmed with workload
2025-01-29 18:44:10,RESP_T00129,Male,30-39,B.Ed,2-5 years,First year,Social Sciences,Public County,Rural,50-59,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,No,,,,,,,2,Parent Support,Resources,Better ICT equipment,Need more practical support
2025-01-18 04:46:34,RESP_T00130,Female,40-49,M.Ed,2-5 years,2-3 years,Social Sciences,Public County,Peri-urban,40-49,4+,2,3,3,3,3,3,2,4,4,4,4,4,3,3,4,3,4,4,3,3,4,3,Yes,2.0,1.0,2.0,3.0,2.0,2.0,3,Training,Workload,Practical training,Very difficult without proper resources
2025-01-20 10:33:59,RESP_T00131,Female,30-39,B.Ed,6-10 years,First year,Arts & Sports,Public County,Peri-urban,50-59,1,5,5,5,5,4,4,5,4,3,4,4,4,3,4,4,3,3,3,4,3,4,5,Yes,4.0,4.0,4.0,4.0,4.0,4.0,4,Workload,Resources,Practical training,Making progress but need help
2025-01-05 17:18:01,RESP_T00132,Female,60+,Diploma,16-20 years,4-5 years,STEM,Public Day,Urban,30-39,2,3,3,3,4,3,4,3,3,3,3,4,3,4,3,3,4,3,2,2,2,3,2,No,,,,,,,3,Workload,Training,Parent education,Overwhelmed with workload
2025-01-28 01:29:13,RESP_T00133,Male,30-39,M.Ed,6-10 years,More than 5 years,Social Sciences,Public County,Urban,30-39,2,3,2,3,3,3,3,3,3,3,2,3,2,2,2,2,2,3,3,2,3,3,3,Yes,3.0,4.0,4.0,4.0,4.0,4.0,3,Digital Tools,Workload,Administrative support,Need more practical support
2025-01-22 14:42:39,RESP_T00134,Male,40-49,B.Ed,Less than 2 years,2-3 years,Social Sciences,Public Day,Rural,30-39,3,3,3,3,3,3,3,3,1,2,2,2,1,1,2,2,2,3,3,4,3,3,3,Yes,3.0,2.0,2.0,3.0,3.0,3.0,3,Digital Tools,Resources,Practical training,Need more practical support
2025-01-12 01:52:47,RESP_T00135,Female,30-39,B.Ed,Less than 2 years,2-3 years,Social Sciences,Public Day,Rural,30-39,2,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,Yes,3.0,4.0,3.0,3.0,3.0,3.0,3,Workload,Digital Tools,Smaller classes,Need more practical support
2025-01-26 02:10:57,RESP_T00136,Female,30-39,Diploma,2-5 years,First year,STEM,Public Day,Urban,40-49,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,Yes,3.0,3.0,4.0,3.0,3.0,3.0,3,Workload,Resources,More planning time,Overwhelmed with workload
2025-01-27 22:12:35,RESP_T00137,Female,40-49,M.Ed,6-10 years,First year,STEM,Public Day,Peri-urban,50-59,3,4,4,4,4,4,4,3,3,4,3,3,3,3,4,3,3,2,2,1,1,2,2,Yes,3.0,3.0,3.0,3.0,2.0,3.0,3,Digital Tools,Workload,More planning time,Very difficult without proper resources
2025-01-16 20:12:10,RESP_T00138,Male,40-49,B.Ed,More than 20 years,First year,Arts & Sports,Public National,Urban,50-59,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3,4,3,5,4,4,4,3,3,Yes,2.0,3.0,2.0,3.0,3.0,3.0,3,Training,Resources,Better ICT equipment,Need more practical support
2025-01-25 14:22:17,RESP_T00139,Female,40-49,B.Ed,11-15 years,2-3 years,Social Sciences,Public County,Urban,30-39,2,2,3,3,3,3,3,3,2,2,2,2,1,2,2,2,3,4,4,5,5,5,4,No,,,,,,,3,Training,Workload,Smaller classes,Need more practical support
2025-01-22 20:30:54,RESP_T00140,Female,40-49,PGDE,16-20 years,2-3 years,Arts & Sports,Public Day,Urban,50-59,2,3,2,3,2,3,3,3,2,2,2,2,2,2,3,2,3,2,3,2,3,2,2,Yes,3.0,4.0,4.0,5.0,4.0,4.0,3,Workload,Digital Tools,Practical training,Very difficult without proper resources
2025-01-28 00:54:56,RESP_T00141,Female,50-59,Diploma,6-10 years,More than 5 years,Social Sciences,Public National,Rural,50-59,3,4,4,3,4,4,4,4,1,2,1,2,3,3,2,3,2,3,4,3,3,4,3,Yes,3.0,2.0,3.0,2.0,2.0,2.0,3,Digital Tools,Workload,More planning time,Very difficult without proper resources
2025-01-12 08:40:31,RESP_T00142,Female,50-59,B.Ed,6-10 years,2-3 years,Social Sciences,Public National,Rural,60+,1,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,Yes,4.0,3.0,3.0,3.0,3.0,3.0,2,Class Size,Digital Tools,More planning time,Overwhelmed with workload
2025-01-18 09:13:27,RESP_T00143,Female,40-49,PGDE,2-5 years,2-3 years,Arts & Sports,Public Day,Urban,50-59,2,3,3,2,2,2,2,2,5,4,4,4,3,3,4,4,3,3,3,3,4,3,2,Yes,4.0,3.0,4.0,4.0,4.0,5.0,3,Workload,Resources,Parent education,Very difficult without proper resources
2025-01-15 12:15:14,RESP_T00144,Female,20-29,Diploma,16-20 years,2-3 years,Social Sciences,Public Day,Urban,30-39,2,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,2,3,2,2,2,2,2,Yes,3.0,2.0,2.0,2.0,3.0,2.0,2,Digital Tools,Training,Administrative support,Overwhelmed with workload
2025-01-10 04:29:22,RESP_T00145,Male,20-29,B.Ed,16-20 years,2-3 years,STEM,Public County,Urban,40-49,2,3,3,4,3,3,2,3,2,3,3,3,2,3,2,2,3,3,2,3,3,2,2,Yes,4.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Workload,More planning time,Overwhelmed with workload
2025-01-01 22:51:23,RESP_T00146,Female,30-39,M.Ed,2-5 years,First year,Social Sciences,Public Day,Rural,50-59,2,4,4,4,4,4,4,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,Yes,5.0,4.0,5.0,4.0,5.0,4.0,3,Digital Tools,Resources,Administrative support,Overwhelmed with workload
2025-01-26 00:55:01,RESP_T00147,Male,40-49,B.Ed,6-10 years,2-3 years,Arts & Sports,Public Day,Urban,20-29,2,4,4,3,4,4,4,4,4,4,3,4,3,4,4,3,3,4,4,3,3,4,3,Yes,4.0,4.0,3.0,3.0,3.0,3.0,4,Workload,Resources,Parent education,Very difficult without proper resources
2025-01-05 08:01:02,RESP_T00148,Male,30-39,B.Ed,6-10 years,2-3 years,STEM,Public County,Peri-urban,20-29,1,4,4,4,4,5,3,4,2,3,3,3,3,3,2,2,3,3,2,2,2,3,3,Yes,1.0,2.0,2.0,2.0,2.0,3.0,3,Digital Tools,Workload,Parent education,Overwhelmed with workload
2025-01-24 07:34:30,RESP_T00149,Male,30-39,PGDE,11-15 years,4-5 years,STEM,Public National,Urban,30-39,2,4,4,4,4,3,4,4,4,2,3,3,3,3,4,2,3,2,3,3,3,4,3,Yes,3.0,3.0,2.0,2.0,2.0,2.0,3,Digital Tools,Workload,Administrative support,Need more practical support
2025-01-19 18:31:46,RESP_T00150,Male,50-59,PGDE,More than 20 years,More than 5 years,STEM,Private,Peri-urban,30-39,2,3,3,3,4,3,4,3,3,3,2,3,3,3,3,2,3,4,3,3,4,4,3,Yes,3.0,2.0,3.0,3.0,3.0,2.0,3,Workload,Resources,Administrative support,Overwhelmed with workload
2025-01-03 01:57:48,RESP_T00151,Male,50-59,Diploma,11-15 years,2-3 years,Arts & Sports,Public County,Urban,40-49,4+,3,2,2,2,2,3,2,5,4,3,4,4,3,3,4,4,3,4,3,4,3,3,Yes,2.0,2.0,2.0,3.0,3.0,3.0,3,Resources,Training,More planning time,Need more practical support
2025-01-17 20:33:20,RESP_T00152,Male,50-59,Diploma,6-10 years,First year,STEM,Public County,Rural,40-49,2,2,2,3,3,3,3,3,3,2,3,2,3,2,2,3,2,1,3,2,1,2,1,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Class Size,Administrative support,Overwhelmed with workload
2025-01-23 18:12:22,RESP_T00153,Female,30-39,B.Ed,Less than 2 years,2-3 years,Social Sciences,Public County,Urban,30-39,3,5,4,4,4,4,4,4,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2,Yes,3.0,4.0,4.0,3.0,3.0,3.0,3,Training,Resources,Practical training,Need more practical support
2025-01-16 19:29:13,RESP_T00154,Female,40-49,B.Ed,Less than 2 years,2-3 years,Social Sciences,Public Day,Urban,50-59,2,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,3,2,2,2,2,2,1,No,,,,,,,3,Workload,Training,Practical training,Very difficult without proper resources
2025-01-25 03:02:02,RESP_T00155,Male,30-39,B.Ed,2-5 years,First year,Social Sciences,Public County,Peri-urban,40-49,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,3,2,3,2,2,3,Yes,5.0,5.0,5.0,5.0,5.0,5.0,3,Resources,Workload,More planning time,Very difficult without proper resources
2025-01-14 05:56:32,RESP_T00156,Female,30-39,B.Ed,Less than 2 years,4-5 years,Social Sciences,Public County,Peri-urban,30-39,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,2,3,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3,Resources,Digital Tools,Smaller classes,Very difficult without proper resources
2025-01-02 17:21:21,RESP_T00157,Female,30-39,Diploma,11-15 years,More than 5 years,STEM,Public County,Rural,20-29,1,4,4,4,4,4,4,5,3,3,3,3,2,2,2,3,2,2,2,2,2,2,1,Yes,4.0,4.0,3.0,4.0,3.0,4.0,3,Training,Workload,Practical training,Need more practical support
2025-01-26 18:36:32,RESP_T00158,Male,30-39,B.Ed,11-15 years,More than 5 years,Social Sciences,Private,Rural,20-29,4+,4,4,3,3,3,3,3,3,2,2,2,3,3,2,2,2,4,4,3,4,4,4,Yes,4.0,4.0,3.0,4.0,4.0,3.0,3,Workload,Training,More planning time,Overwhelmed with workload
2025-01-13 10:36:18,RESP_T00159,Male,30-39,Diploma,2-5 years,First year,Social Sciences,Public County,Rural,40-49,3,4,4,4,4,4,4,4,1,1,1,1,1,2,2,1,1,5,4,5,5,4,5,Yes,5.0,4.0,5.0,4.0,4.0,4.0,3,Training,Digital Tools,Practical training,Very difficult without proper resources
2025-01-05 22:38:25,RESP_T00160,Female,50-59,B.Ed,16-20 years,4-5 years,Arts & Sports,Public County,Peri-urban,30-39,2,4,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,2,3,2,3,2,2,Yes,4.0,5.0,5.0,4.0,5.0,5.0,4,Digital Tools,Workload,Better ICT equipment,Need more practical support
2025-01-18 04:35:36,RESP_T00161,Female,20-29,B.Ed,2-5 years,4-5 years,STEM,Private,Urban,40-49,2,3,3,3,3,3,3,3,4,4,5,4,4,4,4,3,4,5,5,5,5,4,4,Yes,3.0,2.0,3.0,3.0,2.0,3.0,4,Resources,Workload,Administrative support,Need more practical support
2025-01-21 02:03:37,RESP_T00162,Female,40-49,Diploma,6-10 years,2-3 years,Arts & Sports,Public County,Rural,50-59,2,3,3,4,4,3,4,4,1,2,1,2,2,2,2,1,2,2,3,2,3,2,3,Yes,3.0,4.0,4.0,4.0,4.0,4.0,3,Class Size,Resources,Smaller classes,Very difficult without proper resources
2025-01-30 09:12:45,RESP_T00163,Male,40-49,Diploma,2-5 years,2-3 years,Social Sciences,Private,Rural,40-49,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,3,3,3,4,4,3,Yes,4.0,4.0,3.0,4.0,3.0,3.0,3,Resources,Workload,Smaller classes,Need more practical support
2025-01-18 05:48:58,RESP_T00164,Male,30-39,B.Ed,6-10 years,4-5 years,Arts & Sports,Private,Urban,30-39,2,4,4,4,4,4,4,4,5,4,4,3,4,3,3,3,4,4,4,4,4,4,3,No,,,,,,,4,Resources,Class Size,Parent education,Need more practical support
2025-01-13 20:03:27,RESP_T00165,Male,30-39,B.Ed,2-5 years,2-3 years,Social Sciences,Public Day,Peri-urban,40-49,2,3,4,3,3,4,3,3,2,3,2,3,2,3,3,3,3,3,4,4,3,3,5,Yes,2.0,2.0,3.0,1.0,2.0,2.0,3,Workload,Resources,Smaller classes,Need more practical support
2025-01-12 10:29:19,RESP_T00166,Male,30-39,Diploma,6-10 years,2-3 years,Social Sciences,Public County,Urban,50-59,2,5,4,5,5,5,5,5,2,3,3,2,2,2,3,3,3,3,2,3,3,2,3,Yes,2.0,2.0,1.0,2.0,2.0,2.0,3,Resources,Workload,Smaller classes,Overwhelmed with workload
2025-01-01 13:08:56,RESP_T00167,Male,40-49,M.Ed,6-10 years,2-3 years,Arts & Sports,Public Day,Urban,50-59,1,3,3,3,3,3,3,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,No,,,,,,,3,Workload,Training,Smaller classes,Overwhelmed with workload
2025-01-02 10:05:57,RESP_T00168,Male,30-39,B.Ed,More than 20 years,2-3 years,Arts & Sports,Public Day,Rural,50-59,3,3,3,3,2,3,3,3,2,2,2,3,2,2,2,2,2,3,3,2,3,4,3,No,,,,,,,2,Resources,Digital Tools,Parent education,Very difficult without proper resources
2025-01-27 08:49:09,RESP_T00169,Female,30-39,M.Ed,Less than 2 years,First year,Social Sciences,Private,Rural,40-49,3,1,1,2,1,2,1,2,3,3,3,3,2,3,3,3,3,4,5,4,4,4,4,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Workload,Resources,Better ICT equipment,Very difficult without proper resources
